,Date,Origin,Destination,Departure_Time,Arrival_Time,Duration,Class,Miles,Tax
261,05/17,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 18",30h 47m,Main,41500,49.6
262,05/10,HND,EWR,6:15 PM," 1:02 PM +1 , Arrives on May 11",31h 47m,Main,41500,49.6
263,05/17,HND,EWR,11:55 AM," 9:32 AM +1 , Arrives on May 18",34h 37m,Main,41500,49.6
264,05/17,HND,EWR,6:15 PM," 3:58 PM +1 , Arrives on May 18",34h 43m,Main,41500,49.6
265,05/07,HND,EWR,6:15 PM," 5:00 PM +1 , Arrives on May 8",35h 45m,Main,41500,49.6
266,05/17,HND,EWR,7:45 PM," 6:31 PM +1 , Arrives on May 18",35h 46m,Main,41500,49.6
267,05/09,HND,EWR,6:15 PM," 7:47 PM +1 , Arrives on May 10",38h 32m,Main,41500,49.6
268,05/13,HND,EWR,11:55 AM, 6:31 PM ,19h 36m,Main,42000,49.6
269,05/07,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Main,42000,55.2
270,05/07,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Main,42000,49.6
271,05/15,HND,EWR,11:55 AM," 12:31 AM +1 , Arrives on May 16",25h 36m,Main,42000,49.6
272,05/14,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 15",26h 47m,Main,42000,49.6
273,05/17,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 18",26h 47m,Main,42000,49.6
274,05/20,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 21",28h 58m,Main,42000,49.6
275,05/09,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 10",30h 47m,Main,42000,49.6
276,05/17,HND,EWR,7:45 PM," 3:58 PM +1 , Arrives on May 18",33h 13m,Main,42000,55.2
277,05/20,HND,EWR,6:15 PM," 3:25 PM +1 , Arrives on May 21",34h 10m,Main,42000,49.6
278,05/04,HND,EWR,6:15 PM," 3:18 PM +1 , Arrives on May 5",34h 3m,Main,42000,55.2
279,05/12,HND,EWR,6:15 PM," 3:58 PM +1 , Arrives on May 13",34h 43m,Main,42000,49.6
280,05/07,HND,EWR,11:55 AM," 11:43 AM +1 , Arrives on May 8",36h 48m,Main,42000,49.6
281,05/07,HND,EWR,11:55 AM," 11:43 AM +1 , Arrives on May 8",36h 48m,Main,42000,55.2
282,05/20,HND,EWR,6:15 PM," 6:31 PM +1 , Arrives on May 21",37h 16m,Main,42000,49.6
283,05/04,HND,EWR,6:15 PM," 7:20 PM +1 , Arrives on May 5",38h 5m,Main,42000,49.6
284,05/08,HND,EWR,6:15 PM, 11:47 PM ,18h 32m,Main,42500,49.6
285,05/23,HND,EWR,6:15 PM, 11:47 PM ,18h 32m,Main,42500,49.6
286,05/07,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Main,42500,49.6
287,05/13,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 14",22h 57m,Main,42500,49.6
288,05/10,HND,EWR,11:55 AM, 10:09 PM ,23h 14m,Main,42500,49.6
289,05/09,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Main,42500,49.6
290,05/11,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Main,42500,49.6
291,05/11,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Main,42500,49.6
292,05/21,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Main,42500,49.6
293,05/20,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 21",28h 58m,Main,42500,49.6
294,05/21,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 22",28h 58m,Main,42500,49.6
295,05/15,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 16",30h 47m,Main,42500,55.2
296,05/20,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 21",30h 47m,Main,42500,49.6
297,05/21,HND,EWR,6:15 PM," 1:02 PM +1 , Arrives on May 22",31h 47m,Main,42500,49.6
298,05/01,HND,EWR,6:15 PM," 1:41 PM +1 , Arrives on May 2",32h 26m,Main,42500,49.6
299,05/21,HND,EWR,7:45 PM," 5:50 PM +1 , Arrives on May 22",35h 5m,Main,42500,55.2
300,05/17,HND,EWR,6:15 PM, 11:47 PM ,18h 32m,Main,43000,49.6
301,05/14,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 15",22h 57m,Main,43000,49.6
302,05/07,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Main,43000,49.6
303,05/17,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Main,43000,49.6
304,05/09,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Main,43000,55.2
305,05/17,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Main,43000,49.6
306,05/21,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Main,43000,55.2
307,05/25,HND,EWR,11:55 AM," 12:24 AM +1 , Arrives on May 26",25h 29m,Main,43000,49.6
308,05/09,HND,EWR,11:55 AM," 12:31 AM +1 , Arrives on May 10",25h 36m,Main,43000,49.6
309,05/08,HND,EWR,6:15 PM," 9:32 AM +1 , Arrives on May 9",28h 17m,Main,43000,55.2
310,05/24,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 25",30h 47m,Main,43000,55.2
311,05/20,HND,EWR,6:15 PM," 1:02 PM +1 , Arrives on May 21",31h 47m,Main,43000,49.6
312,05/17,HND,EWR,7:45 PM," 3:58 PM +1 , Arrives on May 18",33h 13m,Main,43000,55.2
313,05/17,HND,EWR,6:15 PM," 3:25 PM +1 , Arrives on May 18",34h 10m,Main,43000,55.2
314,05/15,HND,EWR,11:55 AM," 9:32 AM +1 , Arrives on May 16",34h 37m,Main,43000,49.6
315,05/12,HND,EWR,7:45 PM," 6:31 PM +1 , Arrives on May 13",35h 46m,Main,43000,49.6
316,05/20,HND,EWR,11:55 AM," 11:45 AM +1 , Arrives on May 21",36h 50m,Main,43000,49.6
317,05/21,HND,EWR,6:15 PM," 6:31 PM +1 , Arrives on May 22",37h 16m,Main,43000,55.2
318,05/17,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Main,43500,49.6
319,05/14,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Main,43500,49.6
320,05/23,HND,EWR,6:15 PM," 2:23 AM +1 , Arrives on May 24",21h 8m,Main,43500,49.6
321,05/17,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Main,43500,49.6
322,05/11,HND,EWR,11:55 AM," 12:24 AM +1 , Arrives on May 12",25h 29m,Main,43500,49.6
323,05/12,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 13",26h 47m,Main,43500,49.6
324,05/18,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 19",26h 47m,Main,43500,49.6
325,05/20,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 21",26h 47m,Main,43500,49.6
326,05/21,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 22",26h 47m,Main,43500,49.6
327,05/06,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 7",28h 58m,Main,43500,49.6
328,05/09,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 10",28h 58m,Main,43500,55.2
329,05/23,HND,EWR,6:15 PM," 11:43 AM +1 , Arrives on May 24",30h 28m,Main,43500,49.6
330,05/12,HND,EWR,11:55 AM," 9:32 AM +1 , Arrives on May 13",34h 37m,Main,43500,49.6
331,05/04,HND,EWR,6:15 PM," 3:18 PM +1 , Arrives on May 5",34h 3m,Main,43500,49.6
332,05/23,HND,EWR,6:15 PM," 3:58 PM +1 , Arrives on May 24",34h 43m,Main,43500,49.6
333,05/15,HND,EWR,11:55 AM," 11:43 AM +1 , Arrives on May 16",36h 48m,Main,43500,55.2
334,05/04,HND,EWR,6:15 PM," 6:34 PM +1 , Arrives on May 5",37h 19m,Main,43500,55.2
335,05/23,HND,EWR,6:15 PM," 7:47 PM +1 , Arrives on May 24",38h 32m,Main,43500,49.6
336,05/07,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Main,44000,49.6
337,05/12,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 13",22h 57m,Main,44000,49.6
338,05/03,HND,EWR,6:15 PM," 5:40 AM +1 , Arrives on May 4",24h 25m,Main,44000,49.6
339,05/15,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Main,44000,55.2
340,05/25,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Main,44000,55.2
341,05/11,HND,EWR,11:55 AM," 12:24 AM +1 , Arrives on May 12",25h 29m,Main,44000,55.2
342,05/18,HND,EWR,11:55 AM," 12:24 AM +1 , Arrives on May 19",25h 29m,Main,44000,49.6
343,05/21,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 22",26h 47m,Main,44000,49.6
344,05/09,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 10",30h 47m,Main,44000,55.2
345,05/12,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 13",30h 47m,Main,44000,49.6
346,05/24,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 25",30h 47m,Main,44000,49.6
347,05/02,HND,EWR,6:15 PM," 3:18 PM +1 , Arrives on May 3",34h 3m,Main,44000,55.2
348,05/06,HND,EWR,6:15 PM," 5:00 PM +1 , Arrives on May 7",35h 45m,Main,44000,55.2
349,05/06,HND,EWR,6:15 PM," 5:00 PM +1 , Arrives on May 7",35h 45m,Main,44000,55.2
350,05/24,HND,EWR,7:45 PM," 6:31 PM +1 , Arrives on May 25",35h 46m,Main,44000,49.6
351,05/10,HND,EWR,7:45 PM," 8:00 PM +1 , Arrives on May 11",37h 15m,Main,44000,55.2
352,05/11,HND,EWR,11:55 AM, 6:31 PM ,19h 36m,Main,44500,49.6
353,05/11,HND,EWR,11:55 AM, 10:09 PM ,23h 14m,Main,44500,49.6
354,05/17,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Main,44500,49.6
355,05/11,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Main,44500,55.2
356,05/12,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Main,44500,49.6
357,05/21,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Main,44500,49.6
358,05/15,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 16",30h 47m,Main,44500,49.6
359,05/02,HND,EWR,6:15 PM," 3:18 PM +1 , Arrives on May 3",34h 3m,Main,44500,49.6
360,05/01,HND,EWR,6:15 PM," 5:05 PM +1 , Arrives on May 2",35h 50m,Main,44500,55.2
361,05/02,HND,EWR,6:15 PM," 6:34 PM +1 , Arrives on May 3",37h 19m,Main,44500,55.2
362,05/22,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 23",22h 57m,Main,45000,49.6
363,05/15,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Main,45000,55.2
364,05/17,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Main,45000,49.6
365,05/17,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Main,45000,55.2
366,05/09,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Main,45000,55.2
367,05/11,HND,EWR,11:55 AM," 12:31 AM +1 , Arrives on May 12",25h 36m,Main,45000,49.6
368,05/21,HND,EWR,7:45 PM," 1:02 PM +1 , Arrives on May 22",30h 17m,Main,45000,55.2
369,05/11,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 12",30h 47m,Main,45000,49.6
370,05/11,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 12",30h 47m,Main,45000,49.6
371,05/11,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 12",30h 47m,Main,45000,55.2
372,05/04,HND,EWR,6:15 PM," 1:41 PM +1 , Arrives on May 5",32h 26m,Main,45000,49.6
373,05/04,HND,EWR,6:15 PM," 1:41 PM +1 , Arrives on May 5",32h 26m,Main,45000,49.6
374,05/08,HND,EWR,6:15 PM," 3:58 PM +1 , Arrives on May 9",34h 43m,Main,45000,49.6
375,05/15,HND,EWR,11:55 AM, 8:32 PM ,21h 37m,Main,45500,49.6
376,05/11,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Main,45500,49.6
377,05/07,HND,EWR,11:55 AM, 10:09 PM ,23h 14m,Main,45500,49.6
378,05/09,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Main,45500,49.6
379,05/24,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Main,45500,49.6
380,05/18,HND,EWR,7:45 PM," 1:02 PM +1 , Arrives on May 19",30h 17m,Main,45500,55.2
381,05/20,HND,EWR,7:45 PM," 1:02 PM +1 , Arrives on May 21",30h 17m,Main,45500,55.2
382,05/08,HND,EWR,6:15 PM," 11:43 AM +1 , Arrives on May 9",30h 28m,Main,45500,49.6
383,05/12,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 13",30h 47m,Main,45500,55.2
384,05/09,HND,EWR,11:55 AM," 11:43 AM +1 , Arrives on May 10",36h 48m,Main,45500,49.6
385,05/15,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 16",22h 57m,Main,46000,49.6
386,05/15,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 16",22h 57m,Main,46000,49.6
387,05/07,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Main,46000,55.2
388,05/24,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Main,46000,55.2
389,05/18,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Main,46000,55.2
390,05/18,HND,EWR,11:55 AM," 12:24 AM +1 , Arrives on May 19",25h 29m,Main,46000,49.6
391,05/12,HND,EWR,6:15 PM," 11:43 AM +1 , Arrives on May 13",30h 28m,Main,46000,49.6
392,05/05,HND,EWR,6:15 PM," 11:45 AM +1 , Arrives on May 6",30h 30m,Main,46000,49.6
393,05/17,HND,EWR,6:15 PM," 1:02 PM +1 , Arrives on May 18",31h 47m,Main,46000,49.6
394,05/01,HND,EWR,6:15 PM," 3:18 PM +1 , Arrives on May 2",34h 3m,Main,46000,49.6
395,05/10,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Main,46500,49.6
396,05/15,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Main,46500,49.6
397,05/10,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Main,46500,49.6
398,05/10,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Main,46500,55.2
399,05/11,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Main,46500,55.2
400,05/25,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Main,46500,49.6
401,05/15,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Main,46500,49.6
402,05/15,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Main,46500,55.2
403,05/18,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Main,46500,49.6
404,05/25,HND,EWR,11:55 AM," 12:24 AM +1 , Arrives on May 26",25h 29m,Main,46500,49.6
405,05/04,HND,EWR,6:15 PM," 12:52 PM +1 , Arrives on May 5",31h 37m,Main,46500,49.6
406,05/10,HND,EWR,7:45 PM," 5:00 PM +1 , Arrives on May 11",34h 15m,Main,46500,55.2
407,05/09,HND,EWR,7:45 PM," 6:31 PM +1 , Arrives on May 10",35h 46m,Main,46500,49.6
408,05/01,HND,EWR,6:15 PM," 5:05 PM +1 , Arrives on May 2",35h 50m,Main,46500,55.2
409,05/24,HND,EWR,7:45 PM," 7:47 PM +1 , Arrives on May 25",37h 2m,Main,46500,49.6
410,05/16,HND,EWR,6:15 PM," 7:47 PM +1 , Arrives on May 17",38h 32m,Main,46500,49.6
411,05/13,HND,EWR,6:15 PM, 11:47 PM ,18h 32m,Main,47000,49.6
412,05/17,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Main,47000,49.6
413,05/25,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Main,47000,49.6
414,05/09,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 10",22h 57m,Main,47000,49.6
415,05/10,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 11",22h 57m,Main,47000,49.6
416,05/22,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 23",22h 57m,Main,47000,49.6
417,05/15,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Main,47000,49.6
418,05/25,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Main,47000,49.6
419,05/25,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Main,47000,49.6
420,05/25,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Main,47000,49.6
421,05/19,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 20",26h 47m,Main,47000,49.6
422,05/07,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 8",28h 58m,Main,47000,49.6
423,05/09,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 10",30h 47m,Main,47000,49.6
424,05/21,HND,EWR,7:45 PM," 3:25 PM +1 , Arrives on May 22",32h 40m,Main,47000,55.2
425,05/19,HND,EWR,6:15 PM," 3:58 PM +1 , Arrives on May 20",34h 43m,Main,47000,49.6
426,05/06,HND,EWR,6:15 PM," 5:00 PM +1 , Arrives on May 7",35h 45m,Main,47000,55.2
427,05/04,HND,EWR,6:15 PM," 5:05 PM +1 , Arrives on May 5",35h 50m,Main,47000,55.2
428,05/07,HND,EWR,7:45 PM," 5:50 PM +1 , Arrives on May 8",35h 5m,Main,47000,55.2
429,05/09,HND,EWR,7:45 PM," 7:47 PM +1 , Arrives on May 10",37h 2m,Main,47000,49.6
430,05/05,HND,EWR,6:15 PM," 7:47 PM +1 , Arrives on May 6",38h 32m,Main,47000,49.6
431,05/21,HND,EWR,11:55 AM, 8:32 PM ,21h 37m,Main,47500,49.6
432,05/20,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Main,47500,49.6
433,05/06,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Main,47500,49.6
434,05/25,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Main,47500,49.6
435,05/25,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Main,47500,55.2
436,05/03,HND,EWR,6:15 PM," 5:40 AM +1 , Arrives on May 4",24h 25m,Main,47500,49.6
437,05/25,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Main,47500,49.6
438,05/17,HND,EWR,6:15 PM," 9:32 AM +1 , Arrives on May 18",28h 17m,Main,47500,55.2
439,05/12,HND,EWR,7:45 PM," 1:01 PM +1 , Arrives on May 13",30h 16m,Main,47500,49.6
440,05/19,HND,EWR,6:15 PM," 11:43 AM +1 , Arrives on May 20",30h 28m,Main,47500,49.6
441,05/30,HND,EWR,6:15 PM," 11:43 AM +1 , Arrives on May 31",30h 28m,Main,47500,49.6
442,05/09,HND,EWR,6:15 PM," 1:01 PM +1 , Arrives on May 10",31h 46m,Main,47500,49.6
443,05/05,HND,EWR,6:15 PM," 1:02 PM +1 , Arrives on May 6",31h 47m,Main,47500,49.6
444,05/09,HND,EWR,11:55 AM," 9:32 AM +1 , Arrives on May 10",34h 37m,Main,47500,49.6
445,05/12,HND,EWR,6:15 PM, 11:47 PM ,18h 32m,Main,48000,49.6
446,05/15,HND,EWR,11:55 AM, 6:31 PM ,19h 36m,Main,48000,49.6
447,05/21,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Main,48000,49.6
448,05/11,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Main,48000,49.6
449,05/11,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Main,48000,49.6
450,05/07,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 8",22h 57m,Main,48000,49.6
451,05/07,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 8",22h 57m,Main,48000,49.6
452,05/18,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 19",22h 57m,Main,48000,49.6
453,05/18,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 19",22h 57m,Main,48000,49.6
454,05/21,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 22",22h 57m,Main,48000,49.6
455,05/21,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 22",22h 57m,Main,48000,49.6
456,05/21,HND,EWR,11:55 AM, 10:09 PM ,23h 14m,Main,48000,49.6
457,05/18,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Main,48000,49.6
458,05/18,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Main,48000,55.2
459,05/09,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Main,48000,49.6
460,05/09,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Main,48000,49.6
461,05/25,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Main,48000,55.2
462,05/09,HND,EWR,6:15 PM," 9:32 AM +1 , Arrives on May 10",28h 17m,Main,48000,55.2
463,05/01,HND,EWR,6:15 PM," 5:05 PM +1 , Arrives on May 2",35h 50m,Main,48000,49.6
464,05/01,HND,EWR,6:15 PM," 5:05 PM +1 , Arrives on May 2",35h 50m,Main,48000,55.2
465,05/24,HND,EWR,7:45 PM," 7:47 PM +1 , Arrives on May 25",37h 2m,Main,48000,55.2
466,05/19,HND,EWR,6:15 PM, 11:47 PM ,18h 32m,Main,48500,49.6
467,05/21,HND,EWR,11:55 AM, 6:31 PM ,19h 36m,Main,48500,49.6
468,05/19,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 20",22h 57m,Main,48500,49.6
469,05/23,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 24",22h 57m,Main,48500,49.6
470,05/24,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 25",22h 57m,Main,48500,49.6
471,05/18,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Main,48500,49.6
472,05/25,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Main,48500,49.6
473,05/22,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Main,48500,55.2
474,05/18,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Main,48500,55.2
475,05/11,HND,EWR,11:55 AM," 12:31 AM +1 , Arrives on May 12",25h 36m,Main,48500,49.6
476,05/10,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 11",28h 58m,Main,48500,49.6
477,05/19,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 20",28h 58m,Main,48500,49.6
478,05/18,HND,EWR,7:45 PM," 1:02 PM +1 , Arrives on May 19",30h 17m,Main,48500,49.6
479,05/24,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 25",30h 47m,Main,48500,49.6
480,05/20,HND,EWR,7:45 PM," 3:25 PM +1 , Arrives on May 21",32h 40m,Main,48500,55.2
481,05/18,HND,EWR,11:55 AM," 9:32 AM +1 , Arrives on May 19",34h 37m,Main,48500,49.6
482,05/05,HND,EWR,6:15 PM," 6:31 PM +1 , Arrives on May 6",37h 16m,Main,48500,55.2
483,05/30,HND,EWR,6:15 PM," 7:47 PM +1 , Arrives on May 31",38h 32m,Main,48500,49.6
484,05/10,HND,EWR,6:15 PM, 11:47 PM ,18h 32m,Main,49000,49.6
485,05/10,HND,EWR,11:55 AM, 8:32 PM ,21h 37m,Main,49000,49.6
486,05/07,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Main,49000,49.6
487,05/09,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 10",22h 57m,Main,49000,49.6
488,05/12,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 13",22h 57m,Main,49000,49.6
489,05/22,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 23",22h 57m,Main,49000,49.6
490,05/23,HND,EWR,6:15 PM," 5:42 AM +1 , Arrives on May 24",24h 27m,Main,49000,49.6
491,05/07,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 8",28h 58m,Main,49000,49.6
492,05/18,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 19",28h 58m,Main,49000,49.6
493,05/18,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 19",28h 58m,Main,49000,55.2
494,05/19,HND,EWR,7:45 PM," 1:01 PM +1 , Arrives on May 20",30h 16m,Main,49000,49.6
495,05/12,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 13",30h 47m,Main,49000,49.6
496,05/18,HND,EWR,7:45 PM," 3:25 PM +1 , Arrives on May 19",32h 40m,Main,49000,55.2
497,05/30,HND,EWR,6:15 PM," 3:58 PM +1 , Arrives on May 31",34h 43m,Main,49000,49.6
498,05/02,HND,EWR,6:15 PM," 5:05 PM +1 , Arrives on May 3",35h 50m,Main,49000,55.2
499,05/16,HND,EWR,7:45 PM," 7:47 PM +1 , Arrives on May 17",37h 2m,Main,49000,49.6
500,05/10,HND,EWR,11:55 AM, 6:31 PM ,19h 36m,Main,49500,49.6
501,05/10,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Main,49500,49.6
502,05/15,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Main,49500,49.6
503,05/07,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Main,49500,49.6
504,05/22,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Main,49500,49.6
505,05/22,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Main,49500,49.6
506,05/18,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Main,49500,49.6
507,05/08,HND,EWR,11:55 AM," 12:31 AM +1 , Arrives on May 9",25h 36m,Main,49500,49.6
508,05/29,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 30",26h 47m,Main,49500,49.6
509,05/08,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 9",28h 58m,Main,49500,55.2
510,05/16,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 17",28h 58m,Main,49500,49.6
511,05/12,HND,EWR,7:45 PM," 1:01 PM +1 , Arrives on May 13",30h 16m,Main,49500,55.2
512,05/23,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 24",30h 47m,Main,49500,49.6
513,05/05,HND,EWR,6:15 PM," 1:02 PM +1 , Arrives on May 6",31h 47m,Main,49500,49.6
514,05/12,HND,EWR,7:45 PM," 3:58 PM +1 , Arrives on May 13",33h 13m,Main,49500,55.2
515,05/02,HND,EWR,6:15 PM," 3:18 PM +1 , Arrives on May 3",34h 3m,Main,49500,49.6
516,05/28,HND,EWR,7:45 PM," 6:31 PM +1 , Arrives on May 29",35h 46m,Main,49500,49.6
517,05/08,HND,EWR,7:45 PM," 5:50 PM +1 , Arrives on May 9",35h 5m,Main,49500,55.2
518,05/01,HND,EWR,6:15 PM," 6:34 PM +1 , Arrives on May 2",37h 19m,Main,49500,55.2
519,05/02,HND,EWR,6:15 PM," 6:34 PM +1 , Arrives on May 3",37h 19m,Main,49500,55.2
520,05/24,HND,EWR,7:45 PM," 7:47 PM +1 , Arrives on May 25",37h 2m,Main,49500,49.6
521,05/20,HND,EWR,6:15 PM, 11:47 PM ,18h 32m,Main,50000,49.6
522,05/07,HND,EWR,11:55 AM, 8:32 PM ,21h 37m,Main,50000,49.6
523,05/15,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Main,50000,49.6
524,05/18,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Main,50000,49.6
525,05/18,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Main,50000,55.2
526,05/03,HND,EWR,7:45 PM," 4:00 PM +1 , Arrives on May 4",33h 15m,Main,50000,55.2
527,05/03,HND,EWR,7:45 PM," 4:00 PM +1 , Arrives on May 4",33h 15m,Main,50000,55.2
